file,label,split,title,artist,license,license_url,source_url
train/Dry/433484360027e9db.jpg,Dry,train,File:Felipe Massa Bahrain 2015.jpg,David Miras,Public domain,,https://commons.wikimedia.org/wiki/File:Felipe_Massa_Bahrain_2015.jpg
train/Dry/a2752c157a3374a4.jpg,Dry,train,File:Sebastian Vettel 2012 Malaysia FP1.jpg,Morio,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Sebastian_Vettel_2012_Malaysia_FP1.jpg
train/Dry/00e700562349a8b1.jpg,Dry,train,File:United Autosports ELMS Red Bull Ring 2017-218.jpg,United Autosports,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:United_Autosports_ELMS_Red_Bull_Ring_2017-218.jpg
train/Dry/463807d5ee32e91a.jpg,Dry,train,"File:Lando Norris, Formel 4 2015.JPG",Chris501,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Lando_Norris,_Formel_4_2015.JPG"
train/Dry/ac0bd2a53c6fc1b2.jpg,Dry,train,File:Pierre Gasly during Hungarian Formula 1 GP - Q1.jpg,Michał Obrochta,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Pierre_Gasly_during_Hungarian_Formula_1_GP_-_Q1.jpg
train/Dry/8f0110faead03c52.jpg,Dry,train,File:SC (5819620090).jpg,ph-stop,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:SC_(5819620090).jpg
train/Dry/5c68afd5aac325b1.jpg,Dry,train,File:StuckHansJ1976-07-31.jpg,Lothar Spurzem,CC BY-SA 2.0 de,https://creativecommons.org/licenses/by-sa/2.0/de/deed.en,https://commons.wikimedia.org/wiki/File:StuckHansJ1976-07-31.jpg
train/Dry/b59f2debc0209baa.jpg,Dry,train,File:Circuit de Monaco - Rascasse (54783127602).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Rascasse_(54783127602).jpg
train/Dry/8ff0039d9f8c79f4.jpg,Dry,train,File:RedBull Williams China 2006.jpg,Limemonkey from China,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:RedBull_Williams_China_2006.jpg
train/Dry/7320684b63fafb2a.jpg,Dry,train,File:Felipe Massa '08 British Grand Prix.jpg,big-ashb,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Felipe_Massa_%2708_British_Grand_Prix.jpg
train/Dry/6c6be846c9a45ec3.jpg,Dry,train,File:2011 Canadian Grand Prix (5819627874).jpg,ph-stop,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:2011_Canadian_Grand_Prix_(5819627874).jpg
train/Dry/31f485f8a61f0cf1.jpg,Dry,train,File:Alonso Chinese GP qualy 2010.jpg,Drew,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Alonso_Chinese_GP_qualy_2010.jpg
train/Dry/017f7a2199514962.jpg,Dry,train,File:Rubens Barrichello 2008 Monaco.jpg,"Cord Rodefeld from Ulm, Germany",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Rubens_Barrichello_2008_Monaco.jpg
train/Dry/92a36daf2f0570b4.jpg,Dry,train,File:Daniel Ricciardo 2012 Malaysia FP2 1.jpg,Morio,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Daniel_Ricciardo_2012_Malaysia_FP2_1.jpg
train/Dry/d0c22c766dd9c359.jpg,Dry,train,File:Sebastien Bourdais 2008 Britain.jpg,"David Hunt from Warwickshire, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Sebastien_Bourdais_2008_Britain.jpg
train/Dry/55ec3206dda08574.jpg,Dry,train,File:USGP Austin Oct 2015 (22462944282).jpg,"Curt Smith from Bellevue, WA, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:USGP_Austin_Oct_2015_(22462944282).jpg
train/Dry/9a877fea67497f6d.jpg,Dry,train,File:Formula 1 Safety Car Mercedes-AMG GT R.jpg,Michał Obrochta,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Formula_1_Safety_Car_Mercedes-AMG_GT_R.jpg
train/Dry/be3c70148bf1423b.jpg,Dry,train,"File:Riley Racing Six, 1500 cm³, Bj. 1935 (2007-06-17).jpg",Lothar Spurzem,CC BY-SA 2.0 de,https://creativecommons.org/licenses/by-sa/2.0/de/deed.en,"https://commons.wikimedia.org/wiki/File:Riley_Racing_Six,_1500_cm%C2%B3,_Bj._1935_(2007-06-17).jpg"
train/Dry/807640b992845025.jpg,Dry,train,File:Circuit de Monaco - Épingle du Loews Fairmont (54777022015).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_%C3%89pingle_du_Loews_Fairmont_(54777022015).jpg
train/Dry/29fc835c52d7c460.jpg,Dry,train,File:Tour de France 2017 - Etape 3 - Sur le circuit de Spa Francorchamps 001.jpg,TourDeFrance2017,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Tour_de_France_2017_-_Etape_3_-_Sur_le_circuit_de_Spa_Francorchamps_001.jpg
train/Dry/1e6e70b74c1c18fd.jpg,Dry,train,File:Sebastian Vettel 2012 Malaysia FP2.jpg,Morio,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Sebastian_Vettel_2012_Malaysia_FP2.jpg
train/Dry/965f044ec6359a2c.jpg,Dry,train,File:Nürburgring - panoramio (1).jpg,qwesy qwesy,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:N%C3%BCrburgring_-_panoramio_(1).jpg
train/Dry/e7773a0fc882a5db.jpg,Dry,train,File:Circuit de Spa-Francorchamps 05.jpg,FrDr,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Circuit_de_Spa-Francorchamps_05.jpg
train/Dry/eab0b356b7729e7e.jpg,Dry,train,File:Robert Herjavec (5819631194).jpg,ph-stop,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Robert_Herjavec_(5819631194).jpg
train/Dry/405857fa135ed5b2.jpg,Dry,train,File:Lando Norris during Hungarian Formula 1 GP.jpg,Michał Obrochta,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Lando_Norris_during_Hungarian_Formula_1_GP.jpg
train/Dry/66f84158562d18d2.jpg,Dry,train,File:Jarno Trulli 2008 Britain 4.jpg,"David Hunt from Warwickshire, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Jarno_Trulli_2008_Britain_4.jpg
train/Dry/45adf8bb9dd1aa51.jpg,Dry,train,File:2011 Canadian GP Friday 04.jpg,Mark McArdle from Canada,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:2011_Canadian_GP_Friday_04.jpg
train/Dry/52c30c60a98b2bef.jpg,Dry,train,File:Daniel Ricciardo 2012 Malaysia FP2 2.jpg,Morio,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Daniel_Ricciardo_2012_Malaysia_FP2_2.jpg
train/Dry/238854a22c795415.jpg,Dry,train,"File:Joel Eriksson, Formel 4 2015.JPG",Chris501,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Joel_Eriksson,_Formel_4_2015.JPG"
train/Dry/fa96740dcc62db9b.jpg,Dry,train,File:Alguersuari China qualy 2010.jpg,"Ilia Tsmykal from Blagoveschensk, Russia",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Alguersuari_China_qualy_2010.jpg
train/Dry/e697b06bac463f82.jpg,Dry,train,"File:Noida Buddha Circuit, Formula One 2013 (Ank kumar) 01.jpg",Ank Kumar,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Noida_Buddha_Circuit,_Formula_One_2013_(Ank_kumar)_01.jpg"
train/Dry/bb183b637d8e8480.jpg,Dry,train,File:Mark Webber 2012 Malaysia FP3.jpg,Morio,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Mark_Webber_2012_Malaysia_FP3.jpg
train/Dry/2e22664077897e42.jpg,Dry,train,File:Circuit de Monaco - Alpine box (54799623369).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Alpine_box_(54799623369).jpg
train/Dry/60a52764b115a679.jpg,Dry,train,File:Nick Heidfeld 2008 Monaco.jpg,"Cord Rodefeld from Ulm, Germany",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Nick_Heidfeld_2008_Monaco.jpg
train/Dry/01e548e8931a87e1.jpg,Dry,train,File:Formula 1600 (5822197481).jpg,ph-stop,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Formula_1600_(5822197481).jpg
train/Dry/000c1d508a1bbac3.jpg,Dry,train,File:Petrov China GP 2010 (cropped).jpg,"Petrov_China_GP_2010.jpg: Ilia Tsmykal from Blagoveschensk, Russia
derivative work: Chubbennaitor (talk)",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Petrov_China_GP_2010_(cropped).jpg
train/Dry/03a031334699711e.jpg,Dry,train,File:Circuit de Monaco - Virage Anthony Noghes (54799669283).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Virage_Anthony_Noghes_(54799669283).jpg
train/Dry/d2c50802ccc329b4.jpg,Dry,train,File:2007 Japanese GP FH010019 (4837600010).jpg,nimame,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:2007_Japanese_GP_FH010019_(4837600010).jpg
train/Dry/d5bc91b8a543d1d0.jpg,Dry,train,File:Heikki Kovalainen 2008 Britain.jpg,"Marc Evans from Newbury, UK",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Heikki_Kovalainen_2008_Britain.jpg
train/Dry/08d166ecef57a048.jpg,Dry,train,File:Circuit de Monaco - Virage de Mirabeau (54776865904).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Virage_de_Mirabeau_(54776865904).jpg
train/Dry/8af7e45540e12605.jpg,Dry,train,File:Stewart at 1968 Dutch Grand Prix (3).jpg,"Evers, Joost / Anefo / neg. stroken, 1945-1989, 2.24.01.05, item number 921-4602",CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,https://commons.wikimedia.org/wiki/File:Stewart_at_1968_Dutch_Grand_Prix_(3).jpg
train/Dry/c13a05e3d79c5217.jpg,Dry,train,File:2007 Japanese GP FH010010 (4836988249).jpg,nimame,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:2007_Japanese_GP_FH010010_(4836988249).jpg
train/Dry/8118bb85ace811a7.jpg,Dry,train,File:Race07CAN.png,Odor,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Race07CAN.png
train/Dry/f151b75b836f9baf.jpg,Dry,train,File:パラボリカの外側から：ウィリアムズ (36957204796).jpg,nimame,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:%E3%83%91%E3%83%A9%E3%83%9C%E3%83%AA%E3%82%AB%E3%81%AE%E5%A4%96%E5%81%B4%E3%81%8B%E3%82%89%EF%BC%9A%E3%82%A6%E3%82%A3%E3%83%AA%E3%82%A2%E3%83%A0%E3%82%BA_(36957204796).jpg
train/Dry/bd32dc81c5633a50.jpg,Dry,train,File:Sebastian Vettel (4948448899).jpg,"Nic Redhead from Birmingham, UK",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Sebastian_Vettel_(4948448899).jpg
train/Dry/5fc194c1113f4fa8.jpg,Dry,train,File:File op de Nürburgring Nordschleife (7638844772).jpg,"Niels Broekzitter from Piershil, The Netherlands",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:File_op_de_N%C3%BCrburgring_Nordschleife_(7638844772).jpg
train/Dry/60c4713ce3d361da.jpg,Dry,train,File:Buemi Chinese GP qualy 2010 (cropped).jpg,"Buemi_Chinese_GP_qualy_2010.jpg: Drew
derivative work: Chubbennaitor (talk)",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Buemi_Chinese_GP_qualy_2010_(cropped).jpg
train/Dry/e378566d1e235894.jpg,Dry,train,File:Robert Kubica (4948394299).jpg,"Nic Redhead from Birmingham, UK",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Robert_Kubica_(4948394299).jpg
train/Dry/f4f94360da48b86e.jpg,Dry,train,"File:Grand Prix Zandvoort , training, Lorenzo Bandini met Ferrari, Bestanddeelnr 919-3822.jpg",Eric Koch for Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Grand_Prix_Zandvoort_,_training,_Lorenzo_Bandini_met_Ferrari,_Bestanddeelnr_919-3822.jpg"
train/Dry/394649790f27f9c7.jpg,Dry,train,File:Fia Wec Nürburgring 2015 The Heat Begins (123739183).jpeg,Thomas Füßler,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:Fia_Wec_N%C3%BCrburgring_2015_The_Heat_Begins_(123739183).jpeg
train/Dry/4f49908ea6fed440.jpg,Dry,train,File:Nürburgring Eifeldorf Grüne Hölle 2010.jpg,Holger Weinandt,CC BY-SA 3.0 de,https://creativecommons.org/licenses/by-sa/3.0/de/deed.en,https://commons.wikimedia.org/wiki/File:N%C3%BCrburgring_Eifeldorf_Gr%C3%BCne_H%C3%B6lle_2010.jpg
train/Dry/ad812b06a6f08215.jpg,Dry,train,"File:Grand Prix Zandvoort , training, Lorenzo Bandini met Ferrari, Bestanddeelnr 919-3822 (cropped).jpg",Eric Koch for Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Grand_Prix_Zandvoort_,_training,_Lorenzo_Bandini_met_Ferrari,_Bestanddeelnr_919-3822_(cropped).jpg"
train/Dry/6f2d4ee661721a54.jpg,Dry,train,File:USGP Austin Oct 2015 (22487309221).jpg,"Curt Smith from Bellevue, WA, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:USGP_Austin_Oct_2015_(22487309221).jpg
train/Dry/42872b99f4f2efdc.jpg,Dry,train,File:Vitantonio Liuzzi Canada.jpg,Imtiaz Ahmed,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Vitantonio_Liuzzi_Canada.jpg
train/Dry/bd6dc7c037924352.jpg,Dry,train,File:Record absolu de Philippe Monneret.jpg,Philippe Monneret,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Record_absolu_de_Philippe_Monneret.jpg
train/Dry/9bf04addb7afb3ac.jpg,Dry,train,File:Lewis Hamilton 2008 Britain 4.jpg,"Marc Evans from Newbury, UK",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Lewis_Hamilton_2008_Britain_4.jpg
train/Dry/8d2b35128dc2a134.jpg,Dry,train,File:Circuit de Monaco - Rascasse (54784208274).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Rascasse_(54784208274).jpg
train/Dry/fe45b31669c0cd88.jpg,Dry,train,"File:Red Bull racing, Noida F1 2013(Ank Kumar) 03.jpg",Ank kumar,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Red_Bull_racing,_Noida_F1_2013(Ank_Kumar)_03.jpg"
train/Dry/9334542710fefeaf.jpg,Dry,train,File:Mark Webber 2012 Malaysia FP2 2.jpg,Morio,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Mark_Webber_2012_Malaysia_FP2_2.jpg
train/Dry/8d518546eee02b3c.jpg,Dry,train,File:Circuit de Monaco - Virage Anthony Nogues (54784246198).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Virage_Anthony_Nogues_(54784246198).jpg
train/Dry/299b740a21a28efd.jpg,Dry,train,File:C5 going By - geograph.org.uk - 4633143.jpg,Bill Nicholls,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:C5_going_By_-_geograph.org.uk_-_4633143.jpg
train/Dry/b18b589567544af3.jpg,Dry,train,"File:Grand Prix 68 Zandvoort . Jackie Stewart, Bestanddeelnr 921-4589.jpg",Joost Evers / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Grand_Prix_68_Zandvoort_._Jackie_Stewart,_Bestanddeelnr_921-4589.jpg"
train/Dry/0b9d8aa6cb98515d.jpg,Dry,train,File:Circuit de Monaco - Virage de Sainte-Dévote (54763464704).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Virage_de_Sainte-D%C3%A9vote_(54763464704).jpg
train/Dry/2bf004f5fb9a3986.jpg,Dry,train,"File:Grand Prix 68 Zandvoort. Jackie Stewart in de regen, Bestanddeelnr 921-4604.jpg",Joost Evers / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Grand_Prix_68_Zandvoort._Jackie_Stewart_in_de_regen,_Bestanddeelnr_921-4604.jpg"
train/Dry/bc2caeaf46ea4eaf.jpg,Dry,train,File:Massa (6019262169).jpg,"Mat Hampson from Philadelphia, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Massa_(6019262169).jpg
train/Dry/cf69e0e6eeaf820c.jpg,Dry,train,File:DZ Viper.JPG,Crobarde,Public domain,,https://commons.wikimedia.org/wiki/File:DZ_Viper.JPG
train/Dry/cdb07e786c924914.jpg,Dry,train,File:Circuit de Monaco - Entrée de l'épingle du Loews Fairmont (54775825082).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Entr%C3%A9e_de_l%27%C3%A9pingle_du_Loews_Fairmont_(54775825082).jpg
train/Dry/7305ff8bf61050b7.jpg,Dry,train,File:Circuit de Spa-Francorchamps John Deere 6175R (DSC05102).jpg,MarcelX42,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Circuit_de_Spa-Francorchamps_John_Deere_6175R_(DSC05102).jpg
train/Dry/0289cd85362bce74.jpg,Dry,train,File:Ricciardo Japan 2015.jpg,Keisuke Kariya,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Ricciardo_Japan_2015.jpg
train/Dry/f0bf7bab6acd4e57.jpg,Dry,train,File:Bruno Senna 2012 Malaysia Qualify.jpg,Morio,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Bruno_Senna_2012_Malaysia_Qualify.jpg
train/Dry/9e6891fa03c7b0c6.jpg,Dry,train,File:Circuit de Monaco - Entrée de la pit lane (54784239573).jpg,crash71100,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Circuit_de_Monaco_-_Entr%C3%A9e_de_la_pit_lane_(54784239573).jpg
train/Dry/2a5d08b669c0607b.jpg,Dry,train,File:2011 Canadian GP Friday 01.jpg,Mark McArdle from Canada,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:2011_Canadian_GP_Friday_01.jpg
train/Dry/b48e5ccbe6160337.jpg,Dry,train,File:2018 British Grand Prix Croft (41933328110) (cropped).jpg,https://www.flickr.com/photos/69527563@N05/,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:2018_British_Grand_Prix_Croft_(41933328110)_(cropped).jpg
train/Dry/bf390d66873d76e0.jpg,Dry,train,File:2019 Japanese Grand Prix Daniil Kvyat.jpg,らっぷくん,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:2019_Japanese_Grand_Prix_Daniil_Kvyat.jpg
train/Dry/b441c206aad9fe00.jpg,Dry,train,File:Ickx at 1968 Dutch Grand Prix (2).jpg,"Evers, Joost / Anefo / neg. stroken, 1945-1989, 2.24.01.05, item number 921-4599",CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,https://commons.wikimedia.org/wiki/File:Ickx_at_1968_Dutch_Grand_Prix_(2).jpg
train/Dry/b667c8e37b9b697d.jpg,Dry,train,File:Sebastian Vettel (4948413491).jpg,"Nic Redhead from Birmingham, UK",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Sebastian_Vettel_(4948413491).jpg
train/Dry/c8483ea8d7ece594.jpg,Dry,train,"File:Grand Prix 68 Zandvoort. Jackie Stewart (8) en Chris Amon (9), Bestanddeelnr 921-4587.jpg",Joost Evers / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Grand_Prix_68_Zandvoort._Jackie_Stewart_(8)_en_Chris_Amon_(9),_Bestanddeelnr_921-4587.jpg"
train/Dry/d35d6b40279d2f23.jpg,Dry,train,File:Heikki Kovalainen 2008 Britain 2.jpg,"David Hunt from Warwickshire, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Heikki_Kovalainen_2008_Britain_2.jpg
train/Dry/397257156b81ddc8.jpg,Dry,train,File:ETCC2016field.jpg,Mieguy,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:ETCC2016field.jpg
train/Dry/4258fbef77bfea7e.jpg,Dry,train,File:USGP Austin 2015 (21907935784).jpg,"Curt Smith from Bellevue, WA, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:USGP_Austin_2015_(21907935784).jpg
train/Dry/760c728cec0bc521.jpg,Dry,train,File:Formula 1600 (5822196773).jpg,ph-stop,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Formula_1600_(5822196773).jpg
train/Dry/ef07345ac81da3d0.jpg,Dry,train,File:Lewis Hamilton 2008 Britain.jpg,"Marc Evans from Newbury, UK",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Lewis_Hamilton_2008_Britain.jpg
train/Dry/f2bd67812a7ce45d.jpg,Dry,train,File:2011 Canadian GP Friday 03.jpg,Mark McArdle from Canada,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:2011_Canadian_GP_Friday_03.jpg
train/Dry/9fb7aa7149f4bdae.jpg,Dry,train,File:Nico Rosberg 2008 Monaco.jpg,"Cord Rodefeld from Ulm, Germany",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Nico_Rosberg_2008_Monaco.jpg
train/Dry/fb28b9fd21f5588f.jpg,Dry,train,"File:Jüri Vips, ADAC Formel 4, Nürburgring 2017.jpg",F1Marv,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:J%C3%BCri_Vips,_ADAC_Formel_4,_N%C3%BCrburgring_2017.jpg"
train/Dry/e38218cc63b0b829.jpg,Dry,train,"File:Sergey Sirotkin, Turn 6, Hungary 2015.jpg",Conradder,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"https://commons.wikimedia.org/wiki/File:Sergey_Sirotkin,_Turn_6,_Hungary_2015.jpg"
train/Dry/d56cb2ea5a145b03.jpg,Dry,train,File:Ferrari Challenge (5822765248).jpg,ph-stop,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Ferrari_Challenge_(5822765248).jpg
train/Dry/a86440cc70c3751f.jpg,Dry,train,File:Phil hanson united autosports LigierJSP217 elms 2018 01.jpg,Phil Hanson Racing,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Phil_hanson_united_autosports_LigierJSP217_elms_2018_01.jpg
train/Dry/d9b63530e332a60d.jpg,Dry,train,File:Stewart at 1968 Dutch Grand Prix (5).jpg,"Evers, Joost / Anefo / neg. stroken, 1945-1989, 2.24.01.05, item number 921-4605",CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,https://commons.wikimedia.org/wiki/File:Stewart_at_1968_Dutch_Grand_Prix_(5).jpg
train/Dry/cbe2692277c31782.jpg,Dry,train,File:USGP Austin Oct 2015 (22288630268).jpg,"Curt Smith from Bellevue, WA, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:USGP_Austin_Oct_2015_(22288630268).jpg
train/Dry/1e7afd0629ad3935.jpg,Dry,train,File:2018 British Grand Prix Croft (41933328110).jpg,https://www.flickr.com/photos/69527563@N05/,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:2018_British_Grand_Prix_Croft_(41933328110).jpg
train/Dry/8bdce098889f3f53.jpg,Dry,train,File:Sebastian Vettel during Hungarian Formula 1 GP.jpg,Michał Obrochta,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Sebastian_Vettel_during_Hungarian_Formula_1_GP.jpg
train/Dry/4b47c4ddf174efa5.jpg,Dry,train,File:Ginetta GT4 Supercup Silverstone 2019 (1).jpg,BWard 1997,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Ginetta_GT4_Supercup_Silverstone_2019_(1).jpg
